Âðåìÿ, [ñ];Ug, [êÂ];Pg, [ÌÂò];Qg, [ÌÂàð];Fg, [Ãö];Uf, [Â];If, [À]
194.86;209.993966;319.8123613;307.3356164;49.99991989;0.527299762;0.521547079
194.88;209.9946818;319.8182016;307.3566965;49.99992371;0.526645482;0.521555662
194.9;209.9951993;319.8220174;307.3717804;49.99991989;0.526410937;0.521551371
194.92;209.9955284;319.8243035;307.3812567;49.99991989;0.526418388;0.521546543
194.94;209.9958037;319.8263071;307.3887687;49.99991989;0.526547551;0.521546543
194.96;209.9961235;319.8286532;307.3969162;49.99991608;0.526619136;0.521551251
194.98;209.9964977;319.8315475;307.4067943;49.99992371;0.526404142;0.521555007
195;209.9967368;319.8332828;307.4150084;49.99993134;0.526457846;0.521558046
195.02;209.9964698;319.8305418;307.4101061;49.99992752;0.524760783;0.521524847
195.04;209.9957292;319.8238618;307.3892551;49.99991226;0.525065303;0.521497488
195.06;209.9949944;319.8177385;307.3665995;49.99991226;0.526017129;0.521487355
195.08;209.9946486;319.8154147;307.3558894;49.99991608;0.526649117;0.521507025
195.1;209.9946484;319.816098;307.3561183;49.99991989;0.526534796;0.52151984
195.12;209.9945887;319.815793;307.3550184;49.99991608;0.525685012;0.521515846
195.14;209.9942816;319.8131087;307.3464743;49.99991608;0.525702;0.521501064
195.16;209.9940121;319.8109026;307.338353;49.99991608;0.526519239;0.521501184
195.18;209.9939082;319.8103725;307.335662;49.99991608;0.526127219;0.521512806
195.2;209.9937588;319.8092726;307.3318245;49.99991608;0.525741577;0.521502316
195.22;209.9935652;319.80767;307.3263856;49.99991608;0.5264588;0.521499813
195.24;209.9933981;319.8063813;307.3217496;49.99991989;0.525903344;0.521502435
195.26;209.993195;319.8045259;307.3154142;49.99991608;0.526090086;0.521493852
195.28;209.9932063;319.804838;307.3142837;49.99990845;0.526954591;0.52150768
195.3;209.9936909;319.8097138;307.3275784;49.99991226;0.527611792;0.521537304
195.32;209.9944032;319.8160599;307.3487592;49.99991989;0.526933551;0.52155304
195.34;209.9950107;319.8207011;307.366506;49.99992371;0.526620984;0.521552861
195.36;209.9954292;319.8235823;307.3783511;49.99991989;0.52640903;0.521549344
195.38;209.9957269;319.8257416;307.3867095;49.99991989;0.526329219;0.521548152
195.4;209.9960199;319.8278502;307.3944022;49.99991989;0.526664019;0.521549404
195.42;209.9963535;319.8304225;307.4031886;49.99991608;0.526565909;0.52155298
195.44;209.9967048;319.8332484;307.413368;49.99992371;0.526687145;0.521556079
195.46;209.9967217;319.8330062;307.4159596;49.99993134;0.524751782;0.521546066
195.48;209.9961348;319.8273153;307.400826;49.99991989;0.524926126;0.521508634
195.5;209.9953553;319.8204866;307.377357;49.99991226;0.525715351;0.521489561
195.52;209.9948964;319.8171363;307.3630567;49.99991608;0.526640296;0.521502554
195.54;209.9947928;319.8169925;307.360156;49.99991608;0.526543498;0.521516919
195.56;209.994688;319.8164549;307.3577937;49.99991608;0.5257532;0.521515429
195.58;209.9944308;319.8142891;307.3507193;49.99991608;0.525835872;0.521504462
195.6;209.9942193;319.8126718;307.3445999;49.99991608;0.526285648;0.52150923
195.62;209.9940749;319.8116353;307.3406459;49.99991608;0.526146948;0.521508455
195.64;209.9938943;319.8101889;307.3354489;49.99991608;0.526034474;0.521501601
195.66;209.9936959;319.8086483;307.3299106;49.99991608;0.526154935;0.52150172
195.68;209.9935246;319.8072841;307.3250615;49.99991989;0.525762856;0.521502435
195.7;209.9933712;319.8060629;307.3207166;49.99991989;0.526473403;0.521499813
195.72;209.9932315;319.8049478;307.316388;49.99991226;0.525893092;0.521501958
195.74;209.993283;319.8056921;307.3163633;49.99990463;0.527257562;0.521504879
195.76;209.9937721;319.8104128;307.329662;49.99991608;0.527597368;0.521539688
195.78;209.9944978;319.8167518;307.351233;49.99992371;0.526720226;0.521555066
195.8;209.9951051;319.8213654;307.3691368;49.99991989;0.526539683;0.521554291
195.82;209.9955015;319.8241575;307.3805357;49.99991989;0.526383698;0.521549165
195.84;209.9957811;319.8261341;307.3883457;49.99991989;0.526485145;0.521546841
195.86;209.9960787;319.828271;307.3958946;49.99991608;0.526672602;0.521549702
195.88;209.9964437;319.83117;307.4055697;49.99991989;0.526421785;0.521554887
195.9;209.9966817;319.8329983;307.4137086;49.99993134;0.52668488;0.521556735
195.92;209.9964018;319.8300525;307.4082731;49.99992752;0.524515331;0.521522641
195.94;209.995721;319.8237234;307.3886452;49.99991226;0.5256055;0.521500707
195.96;209.9950808;319.8185431;307.3691206;49.99991226;0.525965154;0.521493554
195.98;209.994761;319.8164414;307.3595653;49.99991608;0.526482046;0.521508336
196;209.9946707;319.8161868;307.3569493;49.99991608;0.526239038;0.521517456
196.02;209.9944984;319.8148473;307.3522459;49.99991608;0.525716364;0.521507859
196.04;209.9942508;319.8128521;307.3453415;49.99991608;0.526426017;0.521504998
196.06;209.9940615;319.8115492;307.34016;49.99991608;0.525888562;0.521507382
196.08;209.9939125;319.810457;307.3360365;49.99991608;0.526260495;0.521505594
196.1;209.9937545;319.8091684;307.3314493;49.99991608;0.525864601;0.521505356
196.12;209.9935516;319.8074547;307.3256287;49.99991608;0.526067793;0.521496117
196.14;209.9933895;319.8062503;307.3211104;49.99991989;0.526332378;0.521503508
196.16;209.99324;319.8050085;307.3168436;49.99991608;0.526051283;0.521497726
196.18;209.9931014;319.8039609;307.3122314;49.99990845;0.525952101;0.521498561
196.2;209.9933203;319.8063768;307.3171921;49.99990845;0.52767992;0.521518946
196.22;209.9939661;319.8123355;307.3355793;49.99991989;0.527300835;0.521547079
196.24;209.9946771;319.8182177;307.3566448;49.99992371;0.526801288;0.52155441
196.26;209.9952038;319.8220213;307.3717902;49.99991989;0.526410937;0.521551371
196.28;209.9955329;319.8243226;307.3812933;49.99991989;0.5262658;0.521547794
196.3;209.9958127;319.8263116;307.3887915;49.99991608;0.526543677;0.521546543
196.32;209.9961235;319.8286274;307.3968363;49.99991608;0.526614487;0.521551073
196.34;209.9964842;319.8314752;307.4065719;49.99991989;0.526553392;0.521553516
196.36;209.9967188;319.8332326;307.414728;49.99993134;0.526464641;0.521557868
196.38;209.9964654;319.8305076;307.4099144;49.99992752;0.524621785;0.521525919
196.4;209.9957337;319.8238748;307.3891699;49.99991226;0.525066078;0.521497548
196.42;209.9950036;319.8177506;307.3665502;49.99991226;0.526016116;0.521487415
196.44;209.9946486;319.815404;307.3558364;49.99991608;0.526797712;0.521505654
196.46;209.9946441;319.8160713;307.3560682;49.99991989;0.526534736;0.52151984
196.48;209.9945886;319.8158251;307.3549639;49.99991608;0.525540292;0.521517098
196.5;209.9942818;319.8131193;307.3465272;49.99991608;0.525704086;0.521501243
196.52;209.9940121;319.810927;307.338456;49.99991608;0.526517093;0.521501303
196.54;209.9939127;319.8104084;307.3357453;49.99991608;0.526280463;0.521511555
196.56;209.9937635;319.80931;307.3318849;49.99991608;0.52574116;0.521502316
196.58;209.9935698;319.8076815;307.3264516;49.99991608;0.526311338;0.521501124
196.6;209.9934026;319.8063866;307.3217792;49.99991989;0.525902867;0.521502435
196.62;209.993195;319.8045365;307.3154245;49.99991608;0.526089966;0.521493852
196.64;209.9932016;319.8048464;307.3142613;49.99990845;0.527106404;0.52150631
196.66;209.9936909;319.8097107;307.3275817;49.99991226;0.527611554;0.521537304
196.68;209.9944078;319.816056;307.3487555;49.99992371;0.526777685;0.521554351
196.7;209.9950107;319.8206615;307.3665046;49.99992371;0.526614606;0.521552742
196.72;209.9954292;319.823581;307.3782458;49.99991989;0.526407123;0.521549165
196.74;209.9957178;319.8256777;307.3865563;49.99991989;0.526483715;0.521546781
196.76;209.9960064;319.8278007;307.3942202;49.99991989;0.526666164;0.521549404
196.78;209.9963535;319.8304287;307.4030968;49.99991608;0.526418984;0.521554351
196.8;209.996714;319.8332788;307.4133423;49.99992371;0.526689053;0.521556199
196.82;209.9967264;319.8329978;307.415982;49.99993134;0.524743617;0.521546066
196.84;209.9961304;319.8272764;307.4007885;49.99991989;0.525070906;0.521507382
196.86;209.9953417;319.8204295;307.377247;49.99991226;0.525720477;0.521489441
196.88;209.9948918;319.8171509;307.3630279;49.99991608;0.526504517;0.521504104
196.9;209.9947928;319.8170382;307.3603221;49.99991608;0.526544869;0.521517217
196.92;209.9946971;319.8164806;307.3580505;49.99991608;0.525748849;0.521515608
196.94;209.9944443;319.8143401;307.3509211;49.99991608;0.525968432;0.52150315
196.96;209.9942238;319.8126847;307.3446428;49.99991608;0.526281655;0.521509051
196.98;209.9940702;319.8116514;307.3405515;49.99991608;0.525995791;0.521509588
197;209.9938898;319.8101638;307.3353331;49.99991608;0.526036739;0.521501541
197.02;209.9936961;319.8086223;307.3298734;49.99991608;0.526156187;0.52150172
197.04;209.993511;319.8072575;307.3250053;49.99991989;0.52591449;0.521501243
197.06;209.9933668;319.8060453;307.3206996;49.99991989;0.526473045;0.521499813
197.08;209.9932317;319.8049646;307.3163491;49.99991226;0.525740743;0.52150315
197.1;209.9932785;319.8056669;307.316333;49.99990463;0.527257621;0.521504879
197.12;209.9937631;319.8103854;307.329599;49.99991608;0.527597308;0.521539688
197.14;209.9944976;319.8167198;307.3512451;49.99992371;0.526875615;0.521553755
197.16;209.9951096;319.8213647;307.36913;49.99991989;0.526539624;0.521554291
197.18;209.9955015;319.8241484;307.3805025;49.99991989;0.526231229;0.521550417
197.2;209.9957721;319.8261129;307.3882336;49.99991608;0.526478708;0.521546721
197.22;209.9960695;319.8282544;307.3957564;49.99991608;0.526675582;0.521549642
197.24;209.996439;319.8311327;307.4054666;49.99991989;0.526581764;0.521553576
197.26;209.9966817;319.8329876;307.4136983;49.99993134;0.526689529;0.521556914
197.28;209.9964018;319.8300615;307.408349;49.99992752;0.524371564;0.521523833
197.3;209.9957163;319.8237181;307.3887011;49.99991226;0.525602579;0.521500766
197.32;209.9950898;319.8185568;307.3691338;49.99991226;0.525957048;0.521493435
197.34;209.99477;319.816423;307.3595049;49.99991608;0.526630163;0.521506786
197.36;209.994666;319.8161358;307.3568392;49.99991608;0.526241302;0.521517336
197.38;209.9944804;319.8148047;307.3520643;49.99991608;0.525562525;0.521508992
197.4;209.9942371;319.8128179;307.3451436;49.99991608;0.526424766;0.521504819
197.42;209.994057;319.8114464;307.3399328;49.99991608;0.525891125;0.521507263
197.44;209.993917;319.8103878;307.3358232;49.99991608;0.526409447;0.521504223
197.46;209.9937455;319.8091075;307.3312502;49.99991608;0.525865674;0.521505356
197.48;209.9935336;319.8074105;307.3254702;49.99991608;0.525924444;0.521497369
197.5;209.9933849;319.8062069;307.320971;49.99991989;0.526332319;0.521503508
197.52;209.9932357;319.8049819;307.316708;49.99991608;0.526051521;0.521497667
197.54;209.9930969;319.8039297;307.3120792;49.99990845;0.526099622;0.52149725
197.56;209.9933203;319.8063509;307.3171122;49.99990845;0.527682424;0.521518946
197.58;209.9939661;319.8123509;307.3355208;49.99991989;0.527143061;0.52154845
197.6;209.9946818;319.818188;307.356604;49.99992371;0.52680099;0.521554351
197.62;209.9951995;319.8219763;307.3717163;49.99991989;0.526410937;0.521551311
197.64;209.9955241;319.8243014;307.3811812;49.99991989;0.526418447;0.521546483
197.66;209.9958037;319.8262782;307.388692;49.99991608;0.52654779;0.521546543
197.68;209.9961235;319.8286732;307.396917;49.99991608;0.526480019;0.521552682
197.7;209.9964932;319.8315877;307.4069736;49.99992371;0.526558399;0.521554112
197.72;209.9967323;319.833352;307.4152217;49.99993134;0.526450396;0.521558166
197.74;209.9964742;319.8306035;307.4102693;49.99992752;0.524756253;0.521524787
197.76;209.9957472;319.8239151;307.3893614;49.99991226;0.525063813;0.521497428
197.78;209.9950125;319.8177689;307.3667082;49.99991226;0.525875926;0.521488607
197.8;209.9946578;319.8154512;307.3559429;49.99991608;0.526798546;0.521505654
197.82;209.9946531;319.8161109;307.3561613;49.99991608;0.526534677;0.52151984
197.84;209.9945886;319.8158265;307.3550691;49.99991608;0.525695384;0.521515965
197.86;209.9942864;319.813193;307.3466776;49.99991608;0.525713921;0.521501482
197.88;209.9940211;319.8110289;307.3387617;49.99991608;0.526368618;0.521502912
197.9;209.9939263;319.8104852;307.3360697;49.99991608;0.526275277;0.521511674
197.92;209.9937725;319.809354;307.3321655;49.99991608;0.525737286;0.521502316
197.94;209.9935742;319.8077447;307.3266345;49.99991608;0.526456118;0.521499753
197.96;209.9934116;319.8064292;307.3219546;49.99991989;0.525902271;0.521502435
197.98;209.9931997;319.8045784;307.3155443;49.99991608;0.525946259;0.521495104
198;209.9932063;319.8048501;307.3143992;49.99990845;0.527106285;0.52150631
198.02;209.9936954;319.8097572;307.3276752;49.99991226;0.527615011;0.521537304
198.04;209.9944078;319.816117;307.348863;49.99991989;0.526937127;0.521553159
198.06;209.9950105;319.8207316;307.3666881;49.99992371;0.526612818;0.52155292
198.08;209.9954248;319.8236274;307.3784187;49.99991989;0.526251197;0.521550477
198.1;209.995718;319.8257112;307.3866924;49.99991989;0.526481688;0.521546781
198.12;209.9960199;319.827844;307.3943658;49.99991989;0.52666539;0.521549344
198.14;209.9963625;319.8304393;307.4031987;49.99991608;0.526576757;0.52155304
198.16;209.9967182;319.8332963;307.4134875;49.99992371;0.526693463;0.521556377
198.18;209.9967352;319.8330602;307.416201;49.99993134;0.524592578;0.521547377
198.2;209.9961393;319.8273542;307.4009061;49.99991989;0.525048196;0.521507204
198.22;209.9953507;319.8204615;307.3772838;49.99991226;0.52572602;0.521489263
198.24;209.994901;319.8171493;307.3630569;49.99991608;0.526655793;0.521502733
198.26;209.994802;319.8170335;307.3603543;49.99991608;0.526544988;0.521517217
198.28;209.9946971;319.816502;307.3580284;49.99991608;0.525595903;0.5215168
198.3;209.9944398;319.8143438;307.3509248;49.99991608;0.525973558;0.52150321
198.32;209.9942193;319.8126808;307.3447186;49.99991608;0.526282847;0.521509171
198.34;209.9940703;319.8116436;307.3406662;49.99991608;0.526146054;0.521508396
198.36;209.9938807;319.810156;307.335399;49.99991608;0.526034355;0.521501541
198.38;209.9936959;319.8086376;307.3299003;49.99991608;0.526008546;0.521502972
198.4;209.9935247;319.8073024;307.3249995;49.99991989;0.525913894;0.521501184
198.42;209.9933714;319.8060369;307.3206793;49.99991989;0.526472747;0.521499753
198.44;209.9932317;319.8049463;307.3163255;49.99991226;0.525892377;0.521501899
198.46;209.9932786;319.8056593;307.3162768;49.99990463;0.527256787;0.521504819
198.48;209.9937586;319.8103664;307.3294768;49.99991608;0.527433634;0.52154094
198.5;209.994493;319.8166765;307.3510202;49.99992371;0.526875198;0.521553576
198.52;209.9951005;319.8213023;307.3688684;49.99992371;0.526541889;0.521554172
198.54;209.9954923;319.8240921;307.3802773;49.99991989;0.526385188;0.521549106
198.56;209.9957723;319.8260565;307.3880572;49.99991989;0.526479781;0.521546662
198.58;209.9960652;319.8281836;307.3955599;49.99991608;0.526518166;0.521550834
198.6;209.9964346;319.8310771;307.4052542;49.99991989;0.526582181;0.521553457
198.62;209.9966727;319.8329116;307.4134724;49.99993134;0.526691079;0.521556854
198.64;209.9964018;319.8299992;307.4081362;49.99992752;0.524514794;0.52152276
198.66;209.9957163;319.8236922;307.3885357;49.99991226;0.525603294;0.521500766
198.68;209.9950853;319.8185165;307.3690339;49.99991226;0.525821686;0.521494806
198.7;209.9947702;319.816449;307.3594138;49.99991608;0.526630402;0.521506906
198.72;209.9946707;319.8161594;307.3568069;49.99991608;0.526239097;0.521517396
198.74;209.9944851;319.8147811;307.3520599;49.99991608;0.52570647;0.52150768
198.76;209.9942328;319.8127867;307.3450342;49.99991608;0.526419759;0.521504641
198.78;209.9940525;319.8114199;307.3397118;49.99991608;0.525740147;0.521508336
198.8;209.9939035;319.8103292;307.335608;49.99991608;0.526411712;0.521504104
198.82;209.9937365;319.8090603;307.3310582;49.99991608;0.525867224;0.521505296
198.84;209.9935291;319.8073763;307.3252784;49.99991608;0.526068568;0.521496058
198.86;209.9933805;319.8061834;307.3208322;49.99991989;0.526338995;0.521503568
198.88;209.9932357;319.8049972;307.3166495;49.99991608;0.525909483;0.521499097
198.9;209.9931014;319.8039472;307.3120961;49.99990845;0.526097417;0.521497369
198.92;209.9933158;319.806341;307.3171088;49.99990845;0.527680039;0.521518946
198.94;209.9939616;319.8123455;307.3354912;49.99991989;0.527298868;0.521547019
198.96;209.9946773;319.818172;307.3565641;49.99992371;0.526800752;0.521554351
198.98;209.9951947;319.8219954;307.3716615;49.99991989;0.526257217;0.521552563
199;209.9955241;319.8242724;307.3811473;49.99991989;0.526418269;0.521546483
199.02;209.9958083;319.8262377;307.3886837;49.99991989;0.526547492;0.521546543
199.04;209.9961237;319.8286182;307.396803;49.99991608;0.526618958;0.521551192
199.06;209.9964844;319.8314842;307.4066051;49.99991989;0.526552022;0.521553576
199.08;209.9967188;319.8332067;307.4147763;49.99993134;0.526302934;0.521559119
199.1;209.9964564;319.8304832;307.4098909;49.99992752;0.524764597;0.521524787
199.12;209.9957337;319.8238549;307.3891263;49.99991226;0.525065422;0.521497488
199.14;209.9949989;319.817695;307.3665088;49.99991226;0.526015937;0.521487355
199.16;209.9946531;319.8154095;307.3557806;49.99991608;0.526791215;0.521505535
199.18;209.9946394;319.8160127;307.3558591;49.99991989;0.526382327;0.521520972
199.2;209.994548;319.8154984;307.3540265;49.99991608;0.52562654;0.521514535
199.22;209.9942686;319.8130804;307.346227;49.99991608;0.525961101;0.521500707
199.24;209.9940842;319.8116579;307.3406067;49.99991608;0.526540816;0.521507859
199.26;209.9939666;319.8108194;307.3373198;49.99991608;0.525824368;0.521508455
199.28;209.993759;319.8091188;307.3315361;49.99991608;0.525895119;0.521499217
199.3;209.9935745;319.8077523;307.3265197;49.99991608;0.526317;0.521504819
199.32;209.9934296;319.8066211;307.3225789;49.99991989;0.526048422;0.521498978
199.34;209.993222;319.8048167;307.3163476;49.99991608;0.525930226;0.521498322
